"Molecule ChEMBL ID";"Molecule Name";"Molecule Max Phase";"Molecular Weight";"#RO5 Violations";"AlogP";"Compound Key";"Smiles";"Standard Type";"Standard Relation";"Standard Value";"Standard Units";"pChEMBL Value";"Data Validity Comment";"Comment";"Uo Units";"Ligand Efficiency BEI";"Ligand Efficiency LE";"Ligand Efficiency LLE";"Ligand Efficiency SEI";"Potential Duplicate";"Assay ChEMBL ID";"Assay Description";"Assay Type";"BAO Format ID";"BAO Label";"Assay Organism";"Assay Tissue ChEMBL ID";"Assay Tissue Name";"Assay Cell Type";"Assay Subcellular Fraction";"Assay Parameters";"Assay Variant Accession";"Assay Variant Mutation";"Target ChEMBL ID";"Target Name";"Target Organism";"Target Type";"Document ChEMBL ID";"Source ID";"Source Description";"Document Journal";"Document Year";"Cell ChEMBL ID";"Properties"
"CHEMBL364623";"";"0";"373.87";"0";"4.51";"12m";"Cc1cc(Nc2ncc(C(=O)Nc3c(C)cccc3Cl)s2)nc(C)n1";"IC50";"'>'";"25000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"False";"CHEMBL912343";"Inhibition of Cdk2";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL301";"Cyclin-dependent kinase 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1137331";"1";"Scientific Literature";"J. Med. Chem.";"2006";"None";""
"CHEMBL324186";"";"0";"271.28";"0";"2.24";"8";"O=C(O)c1ccc(C(=O)Nc2cc(C3CC3)[nH]n2)cc1";"IC50";"'='";"165.0";"nM";"6.78";"";"";"UO_0000065";"25.00";"0.46";"4.54";"7.13";"False";"CHEMBL951804";"Inhibition of CDK2/Cyclin A";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL301";"Cyclin-dependent kinase 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1140962";"1";"Scientific Literature";"Eur. J. Med. Chem.";"2008";"None";""
"CHEMBL324577";"";"0";"284.32";"0";"1.57";"30";"NC(=O)c1ccc(CC(=O)Nc2cc(C3CC3)[nH]n2)cc1";"IC50";"'='";"74.0";"nM";"7.13";"";"";"UO_0000065";"25.08";"0.46";"5.56";"7.07";"False";"CHEMBL951804";"Inhibition of CDK2/Cyclin A";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL301";"Cyclin-dependent kinase 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1140962";"1";"Scientific Literature";"Eur. J. Med. Chem.";"2008";"None";""
"CHEMBL115994";"";"0";"325.29";"0";"3.37";"33";"O=C(Cc1ccc(OC(F)(F)F)cc1)Nc1cc(C2CC2)[nH]n1";"IC50";"'='";"67.0";"nM";"7.17";"";"";"UO_0000065";"22.05";"0.43";"3.80";"10.71";"False";"CHEMBL951804";"Inhibition of CDK2/Cyclin A";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL301";"Cyclin-dependent kinase 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1140962";"1";"Scientific Literature";"Eur. J. Med. Chem.";"2008";"None";""
"CHEMBL189874";"";"0";"501.30";"2";"6.92";"85";"FC(F)(F)c1cc(Nc2nccc(-c3c(-c4ccc(Cl)cc4)nn4ncccc34)n2)ccc1Cl";"Ki";"'>'";"19950.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"False";"CHEMBL827377";"Binding affinity for human cyclin-dependent kinase 2";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL301";"Cyclin-dependent kinase 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1138749";"1";"Scientific Literature";"J. Med. Chem.";"2004";"None";""
"CHEMBL280074";"OLOMOUCINE";"0";"298.35";"0";"1.38";"7";"Cn1cnc2c(NCc3ccccc3)nc(NCCO)nc21";"IC50";"'='";"7000.0";"nM";"5.16";"";"";"UO_0000065";"17.28";"0.32";"3.77";"5.87";"True";"CHEMBL960394";"Inhibition of CDK2/Cyclin E";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL301";"Cyclin-dependent kinase 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1140982";"1";"Scientific Literature";"Bioorg. Med. Chem.";"2009";"None";""
"CHEMBL191632";"";"0";"129.55";"0";"0.71";"Table 1, 6, Figure 4, (iii), 36";"Nc1cncc(Cl)n1";"IC50";"'='";"350000.0";"nM";"3.46";"";"";"UO_0000065";"26.68";"0.59";"2.75";"6.67";"False";"CHEMBL958731";"Inhibition of CDK2";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL301";"Cyclin-dependent kinase 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1157388";"1";"Scientific Literature";"J. Med. Chem.";"2008";"None";""
"CHEMBL1909397";"GW279320X";"0";"364.81";"0";"2.06";"GW279320X";"Cc1cc(Cl)cc2c1NC(=O)C2=NNc1ccc(S(N)(=O)=O)cc1";"Inhibition";"'='";"1.42";"%";"";"";"";"UO_0000187";"";"";"";"";"False";"CHEMBL1962022";"GSK_PKIS: CDK2/cyclinE mean inhibition at 0.1 uM [Nanosyn]";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL301";"Cyclin-dependent kinase 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1961873";"16";"GSK Published Kinase Inhibitor Set";"";"";"None";""
"CHEMBL1944698";"ZOTIRACICLIB";"1";"372.47";"0";"4.66";"26h, SB1317/TG02";"CN1C/C=C/CCOc2cccc(c2)-c2ccnc(n2)Nc2cccc(c2)C1";"Inhibition";"";"";"%";"";"";"Active";"";"";"";"";"";"False";"CHEMBL1948607";"Inhibition of CDK2 in human MV411 cells assessed as FLT3 phosphorylation after 24 hrs by Western blot analysis";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"MV4-11";"None";"";"";"";"CHEMBL301";"Cyclin-dependent kinase 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1944548";"1";"Scientific Literature";"J. Med. Chem.";"2012";"CHEMBL3308063";""
"CHEMBL1909378";"";"0";"420.86";"0";"3.63";"SB-431542-A";"Cl.NC(=O)c1ccc(-c2nc(-c3ccccn3)c(-c3ccc4c(c3)OCO4)[nH]2)cc1";"Inhibition";"'='";"4.48";"%";"";"";"";"UO_0000187";"";"";"";"";"False";"CHEMBL1962021";"GSK_PKIS: CDK2/cyclinA mean inhibition at 1 uM [Nanosyn]";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL301";"Cyclin-dependent kinase 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1961873";"16";"GSK Published Kinase Inhibitor Set";"";"";"None";""
"CHEMBL47636";"";"0";"297.39";"0";"3.54";"35";"Cc1nc(C)c(-c2ccnc(Nc3cccc(N)c3)n2)s1";"Ki";"'='";"400.0";"nM";"6.40";"";"";"UO_0000065";"21.51";"0.42";"2.86";"8.34";"False";"CHEMBL658107";"Inhibitory activity against human CDK2 (Cyclin dependent kinase 2)";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL301";"Cyclin-dependent kinase 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1149116";"1";"Scientific Literature";"J. Med. Chem.";"2004";"None";""
"CHEMBL433068";"";"0";"359.89";"0";"4.68";"39";"Cc1nc(C)c(-c2ccnc(Nc3ccc(N(C)C)c(Cl)c3)n2)s1";"Ki";"'='";"100.0";"nM";"7.00";"";"";"UO_0000065";"19.45";"0.40";"2.32";"12.98";"False";"CHEMBL658107";"Inhibitory activity against human CDK2 (Cyclin dependent kinase 2)";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL301";"Cyclin-dependent kinase 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1149116";"1";"Scientific Literature";"J. Med. Chem.";"2004";"None";""
"CHEMBL47132";"";"0";"307.38";"0";"3.83";"36";"Cc1nc(C)c(-c2ccnc(Nc3cccc(C#N)c3)n2)s1";"Ki";"'='";"300.0";"nM";"6.52";"";"";"UO_0000065";"21.22";"0.40";"2.69";"8.76";"False";"CHEMBL658107";"Inhibitory activity against human CDK2 (Cyclin dependent kinase 2)";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL301";"Cyclin-dependent kinase 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1149116";"1";"Scientific Literature";"J. Med. Chem.";"2004";"None";""
"CHEMBL1909412";"";"0";"413.31";"0";"4.62";"SB-476429-A";"Cl.NCc1ccc(-c2nc(-c3ccc(Cl)c(O)c3)c(-c3ccncc3)[nH]2)cc1";"Inhibition";"'='";"1.79";"%";"";"";"";"UO_0000187";"";"";"";"";"False";"CHEMBL1962020";"GSK_PKIS: CDK2/cyclinA mean inhibition at 0.1 uM [Nanosyn]";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL301";"Cyclin-dependent kinase 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1961873";"16";"GSK Published Kinase Inhibitor Set";"";"";"None";""
"CHEMBL4225923";"";"0";"459.58";"0";"4.50";"16";"Cc1cn2c(-c3cn[nH]c3)cnc2c(Nc2cc(C(NC(C)(C)C)c3ccccn3)ns2)n1";"IC50";"'>'";"1000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"False";"CHEMBL4222455";"Inhibition of CDK2 (unknown origin)";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL301";"Cyclin-dependent kinase 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4219148";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2018";"None";""
"CHEMBL181147";"";"0";"354.37";"0";"2.76";"11";"COc1ccc(-c2cc3c(NC(=O)N4CCOCC4)ncnc3o2)cc1";"IC50";"'>'";"20000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"False";"CHEMBL828499";"Inhibition of cyclin-dependent kinase 2";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL301";"Cyclin-dependent kinase 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1137112";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2004";"None";""
"CHEMBL298445";"";"0";"328.36";"0";"3.14";"32";"Cc1nc(N)sc1-c1ccnc(Nc2cccc([N+](=O)[O-])c2)n1";"Ki";"'='";"2.0";"nM";"8.70";"";"";"UO_0000065";"26.49";"0.52";"5.56";"7.26";"True";"CHEMBL658107";"Inhibitory activity against human CDK2 (Cyclin dependent kinase 2)";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL301";"Cyclin-dependent kinase 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1149116";"1";"Scientific Literature";"J. Med. Chem.";"2004";"None";""
"CHEMBL362030";"";"0";"309.32";"0";"3.25";"7";"COc1ccc(-c2cc3c(NC(=O)C4CC4)ncnc3o2)cc1";"IC50";"'>'";"20000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"False";"CHEMBL828499";"Inhibition of cyclin-dependent kinase 2";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL301";"Cyclin-dependent kinase 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1137112";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2004";"None";""
"CHEMBL410293";"";"0";"345.38";"0";"1.23";"C47";"NS(=O)(=O)c1ccc(N/C=C2\C(=O)Nc3cc(CO)ccc32)cc1";"IC50";"'='";"61.0";"nM";"7.21";"";"";"UO_0000065";"20.89";"0.41";"5.98";"5.94";"True";"CHEMBL661124";"Evaluated for inhibition of human cyclin dependent kinase 2 (CDK2)";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL301";"Cyclin-dependent kinase 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1137075";"1";"Scientific Literature";"J. Med. Chem.";"2004";"None";""
"CHEMBL103285";"";"0";"393.27";"0";"3.23";"1a";"NS(=O)(=O)c1ccc(Nc2cc(-c3cccc(Br)c3)[nH]n2)cc1";"IC50";"'='";"23.4";"nM";"7.63";"";"";"UO_0000065";"19.40";"0.45";"4.40";"7.56";"False";"CHEMBL661129";"In vitro inhibition of Cyclin-dependent kinase 2 was determined.";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL301";"Cyclin-dependent kinase 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1136197";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2003";"None";""
"CHEMBL410883";"";"0";"359.37";"0";"0.20";"56, page S12 table 1";"NC(=O)c1ccc2c(c1)/C(=N/Nc1ccc(S(N)(=O)=O)cc1)C(=O)N2";"IC50";"'='";"4.5";"nM";"8.35";"";"";"UO_0000065";"23.23";"0.46";"8.15";"5.33";"False";"CHEMBL952109";"Inhibition of CDK2";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL301";"Cyclin-dependent kinase 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1143196";"1";"Scientific Literature";"J. Med. Chem.";"2008";"None";""
"CHEMBL269883";"GW416981X";"0";"415.47";"0";"2.55";"54, page S12 table 1";"CC(C)COC(=O)c1ccc2c(c1)/C(=C/Nc1ccc(S(N)(=O)=O)cc1)C(=O)N2";"IC50";"'='";"3.0";"nM";"8.52";"";"";"UO_0000065";"20.51";"0.40";"5.97";"6.68";"False";"CHEMBL952109";"Inhibition of CDK2";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL301";"Cyclin-dependent kinase 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1143196";"1";"Scientific Literature";"J. Med. Chem.";"2008";"None";""
"CHEMBL411425";"";"0";"344.40";"0";"1.66";"26, page S12 table 1";"CCc1cccc2c1/C(=N/Nc1ccc(S(N)(=O)=O)cc1)C(=O)N2";"IC50";"'='";"7.9";"nM";"8.10";"";"";"UO_0000065";"23.53";"0.46";"6.44";"7.13";"False";"CHEMBL952109";"Inhibition of CDK2";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL301";"Cyclin-dependent kinase 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1143196";"1";"Scientific Literature";"J. Med. Chem.";"2008";"None";""
"CHEMBL411887";"";"0";"396.43";"0";"2.78";"24, page S12 table 1";"C/C(Nc1ccc(S(N)(=O)=O)cc1)=C1/C(=O)Nc2ccc(-c3cnco3)cc21";"IC50";"'='";"2.0";"nM";"8.70";"";"";"UO_0000065";"21.94";"0.42";"5.92";"6.83";"False";"CHEMBL952109";"Inhibition of CDK2";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL301";"Cyclin-dependent kinase 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1143196";"1";"Scientific Literature";"J. Med. Chem.";"2008";"None";""
"CHEMBL319685";"";"0";"344.40";"0";"2.48";"1j";"COc1cccc(-c2cc(Nc3ccc(S(N)(=O)=O)cc3)[nH]n2)c1";"IC50";"'='";"24.5";"nM";"7.61";"";"";"UO_0000065";"22.10";"0.43";"5.13";"6.91";"False";"CHEMBL661129";"In vitro inhibition of Cyclin-dependent kinase 2 was determined.";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL301";"Cyclin-dependent kinase 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1136197";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2003";"None";""
"CHEMBL1738841";"";"0";"463.44";"0";"3.89";"2";"C[C@H]1C(=O)N(c2ccc(S(=O)(=O)C(F)(F)F)cc2)C(=O)N1Cc1ccnc2ccccc12";"Inhibition";"";"";"%";"";"";"Not Active";"";"";"";"";"";"False";"CHEMBL1764770";"Inhibition of Cdk2";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL301";"Cyclin-dependent kinase 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1759913";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2011";"None";""
"CHEMBL1234833";"";"0";"385.47";"0";"1.59";"4k, BS-194";"CC(C)c1cnn2c(NCc3ccccc3)cc(N[C@@H](CO)[C@H](O)CO)nc12";"Inhibition";"";"";"%";"";"";"Not Active";"";"";"";"";"";"False";"CHEMBL1805636";"Inhibition of CDK2 in human HCT116 cells assessed as decrease in protein level at 1 umol/L after 24 hrs by immunoblotting analysis";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HCT-116";"None";"";"";"";"CHEMBL301";"Cyclin-dependent kinase 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1800061";"1";"Scientific Literature";"J. Med. Chem.";"2010";"CHEMBL3308372";""
"CHEMBL106060";"";"0";"294.31";"0";"2.68";"19";"O=C(Nc1[nH]nc2cc(-c3ccc(O)nc3)ccc12)C1CC1";"IC50";"'>'";"1000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"False";"CHEMBL661128";"Inhibitory concentration against cyclin-dependent kinase 2";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL301";"Cyclin-dependent kinase 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1136207";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2003";"None";""
"CHEMBL3819461";"";"0";"332.37";"0";"3.85";"6f";"COc1ccc(Nc2nccc(Nc3ccc4[nH]ncc4c3)n2)cc1";"Inhibition";"'='";"71.0";"%";"";"";"";"UO_0000187";"";"";"";"";"False";"CHEMBL3821727";"Inhibition of CDK-2 (unknown origin) at 10 uM";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL301";"Cyclin-dependent kinase 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3817755";"1";"Scientific Literature";"MedChemComm";"2016";"None";""
"CHEMBL112050";"";"0";"399.47";"0";"3.14";"11";"CN1CCC(c2c(O)cc(O)c3c(=O)cc(Sc4ccccc4)oc23)C(O)C1";"IC50";"'='";"6590.0";"nM";"5.18";"";"";"UO_0000065";"12.97";"0.25";"2.04";"5.50";"False";"CHEMBL660787";"Inhibition of Cyclin-dependent kinase 2 (CDK2)";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL301";"Cyclin-dependent kinase 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1136795";"1";"Scientific Literature";"J. Med. Chem.";"2003";"None";""
"CHEMBL1801932";"";"0";"380.54";"0";"4.40";"BS-181";"CC(C)c1cnn2c(NCc3ccccc3)cc(NCCCCCCN)nc12";"IC50";"'='";"880.0";"nM";"6.06";"";"";"UO_0000065";"15.91";"0.30";"1.66";"7.54";"False";"CHEMBL4611859";"Inhibition of CDK2 (unknown origin)";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL301";"Cyclin-dependent kinase 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4610077";"1";"Scientific Literature";"J Med Chem";"2020";"None";""
"CHEMBL4644434";"";"0";"385.47";"0";"1.59";"BS-194";"CC(C)c1cnn2c(NCc3ccccc3)cc(N[C@@H](CO)[C@@H](O)CO)nc12";"IC50";"'='";"3.0";"nM";"8.52";"";"";"UO_0000065";"22.11";"0.42";"6.93";"7.42";"False";"CHEMBL4611859";"Inhibition of CDK2 (unknown origin)";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL301";"Cyclin-dependent kinase 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4610077";"1";"Scientific Literature";"J Med Chem";"2020";"None";""
"CHEMBL231950";"";"0";"363.42";"0";"2.12";"13";"C/C(=C1/SC(=N)NC1=O)c1ccc(-c2ccc(S(N)(=O)=O)cc2)o1";"IC50";"'='";"30.0";"nM";"7.52";"";"";"UO_0000065";"20.70";"0.43";"5.40";"5.96";"False";"CHEMBL896714";"Inhibition of CDK2";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL301";"Cyclin-dependent kinase 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1149560";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2007";"None";""
"CHEMBL233553";"";"0";"363.42";"0";"1.99";"6";"CNS(=O)(=O)c1ccc(-c2ccc(/C=C3\SC(=N)NC3=O)o2)cc1";"IC50";"'='";"120.0";"nM";"6.92";"";"";"UO_0000065";"19.04";"0.39";"4.93";"6.16";"False";"CHEMBL896714";"Inhibition of CDK2";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL301";"Cyclin-dependent kinase 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1149560";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2007";"None";""
"CHEMBL234863";"";"0";"385.85";"0";"4.36";"12";"CC1C=C2OCOC2=C(CCn2nccc2C(=O)Nc2ccc(Cl)cc2)C1";"Activity";"'>'";"30.0";"%";"";"";"";"UO_0000187";"";"";"";"";"False";"CHEMBL897524";"Inhibition of Cdk2 at 10 uM";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL301";"Cyclin-dependent kinase 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1148870";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2007";"None";""
"CHEMBL380421";"";"0";"411.39";"1";"5.07";"9";"FC(F)(F)c1cccc(Nc2nnc(-c3cccnc3CCc3cccnc3)o2)c1";"PI";"'>'";"30.0";"%";"";"";"";"UO_0000187";"";"";"";"";"False";"CHEMBL864977";"Inhibition of CDK2 at 10 uM";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL301";"Cyclin-dependent kinase 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1146931";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2006";"None";""
"CHEMBL279589";"";"0";"262.29";"0";"4.47";"17";"Fc1ccc(-c2[nH]ccc3c4ccccc4nc2-3)cc1";"Inhibition";"'='";"20.0";"%";"";"";"";"UO_0000187";"";"";"";"";"False";"CHEMBL666137";"Percentage inhibition against cyclin dependent kinase 2 (CDK 2) at a concentration of 50 uM";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL301";"Cyclin-dependent kinase 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1135277";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2002";"None";""
"CHEMBL417080";"";"0";"323.19";"1";"5.10";"18";"Brc1ccccc1-c1[nH]ccc2c3ccccc3nc1-2";"Inhibition";"'='";"10.0";"%";"";"";"";"UO_0000187";"";"";"";"";"False";"CHEMBL666137";"Percentage inhibition against cyclin dependent kinase 2 (CDK 2) at a concentration of 50 uM";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL301";"Cyclin-dependent kinase 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1135277";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2002";"None";""
"CHEMBL3589659";"";"0";"422.61";"0";"4.83";"5g";"O=C(O)c1nc2ccc(I)cc2c2[nH]c3ccc(Cl)cc3c12";"IC50";"'>'";"10000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"False";"CHEMBL3591174";"Inhibition of human recombinant CDK2 using [gamma-33P]ATP as substrate after 30 mins by scintillation counting analysis";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL301";"Cyclin-dependent kinase 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3588821";"1";"Scientific Literature";"J. Med. Chem.";"2015";"None";""
"CHEMBL408439";"";"0";"418.50";"0";"2.79";"17";"COc1cccc(C(=O)c2cnc(Nc3ccc(N4CCN(C)CC4)cc3)nc2N)c1";"Ki";"'>'";"10000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"False";"CHEMBL908827";"Inhibition of CDK2/Cyclin E";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL301";"Cyclin-dependent kinase 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1137323";"1";"Scientific Literature";"J. Med. Chem.";"2006";"None";""
"CHEMBL1421";"DASATINIB";"4";"488.02";"0";"3.31";"2, BMS-354825";"Cc1nc(Nc2ncc(C(=O)Nc3c(C)cccc3Cl)s2)cc(N2CCN(CCO)CC2)n1";"IC50";"'>'";"5000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"False";"CHEMBL912343";"Inhibition of Cdk2";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL301";"Cyclin-dependent kinase 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1137331";"1";"Scientific Literature";"J. Med. Chem.";"2006";"None";""
"CHEMBL268507";"";"0";"423.47";"0";"1.27";"35";"COc1ccc(F)cc1C(=O)c1cnc(NC2CCN(S(C)(=O)=O)CC2)nc1N";"Ki";"'='";"7.0";"nM";"8.15";"";"";"UO_0000065";"19.26";"0.38";"6.88";"6.40";"False";"CHEMBL908827";"Inhibition of CDK2/Cyclin E";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL301";"Cyclin-dependent kinase 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1137323";"1";"Scientific Literature";"J. Med. Chem.";"2006";"None";""
"CHEMBL277351";"";"0";"423.47";"0";"1.27";"34";"COc1cc(F)ccc1C(=O)c1cnc(NC2CCN(S(C)(=O)=O)CC2)nc1N";"Ki";"'='";"84.0";"nM";"7.08";"";"";"UO_0000065";"16.71";"0.33";"5.81";"5.55";"False";"CHEMBL908827";"Inhibition of CDK2/Cyclin E";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL301";"Cyclin-dependent kinase 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1137323";"1";"Scientific Literature";"J. Med. Chem.";"2006";"None";""
"CHEMBL4207079";"";"0";"498.44";"0";"3.70";"17";"Fc1cc(F)cc(-n2cnc3c(NCc4nc5c(F)c(F)ccc5[nH]4)nc(N4CCOCC4)nc32)c1";"Activity";"'='";"97.0";"%";"";"";"";"UO_0000187";"";"";"";"";"False";"CHEMBL4187238";"Inhibition of wild-type human full length CDK2 (M1 to L298 residues) expressed in bacterial expression system assessed as residual activity at 10 uM by Kinomescan method relative to control";"B";"BAO_0000019";"assay format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL301";"Cyclin-dependent kinase 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4184198";"1";"Scientific Literature";"Bioorg Med Chem";"2018";"None";""
